0 1 2 3 4 5 6 7 8
000030 20170421 11:44 14,250 50 14,300 14,250 302,457 1,379
000030 20170421 11:43 14,300 100 14,300 14,250 301,078 1,180
000030 20170421 11:42 14,300 100 14,300 14,250 299,898 723
000030 20170421 11:41 14,300 100 14,300 14,250 299,175 852
000030 20170421 11:40 14,250 50 14,300 14,250 298,323 695
000030 20170421 11:39 14,300 100 14,300 14,250 297,628 305
000030 20170421 11:38 14,300 100 14,300 14,250 297,323 990
000030 20170421 11:37 14,300 100 14,300 14,250 296,333 1,351
000030 20170421 11:36 14,300 100 14,300 14,250 294,982 1,192
000030 20170421 11:35 14,300 100 14,300 14,250 293,790 673
000030 20170421 11:34 14,300 100 14,300 14,250 293,117 717
000030 20170421 11:33 14,300 100 14,300 14,250 292,400 434
000030 20170421 11:32 14,300 100 14,300 14,250 291,966 389
000030 20170421 11:31 14,250 50 14,300 14,250 291,577 862
000030 20170421 11:30 14,300 100 14,300 14,250 290,715 1,703
000030 20170421 11:29 14,300 100 14,300 14,250 289,012 429
000030 20170421 11:28 14,300 100 14,300 14,250 288,583 378
000030 20170421 11:27 14,300 100 14,300 14,250 288,205 7,627
000030 20170421 11:26 14,300 100 14,300 14,250 280,578 918
000030 20170421 11:25 14,300 100 14,300 14,250 279,660 1,165
000030 20170421 11:24 14,300 100 14,300 14,250 278,495 691
000030 20170421 11:23 14,300 100 14,300 14,250 277,804 731
000030 20170421 11:22 14,300 100 14,300 14,250 277,073 980
000030 20170421 11:21 14,300 100 14,300 14,250 276,093 538
000030 20170421 11:20 14,300 100 14,300 14,250 275,555 1,498
000030 20170421 11:19 14,300 100 14,300 14,250 274,057 410
000030 20170421 11:18 14,300 100 14,300 14,250 273,647 1,563
000030 20170421 11:17 14,300 100 14,300 14,250 272,084 2,100
000030 20170421 11:16 14,300 100 14,300 14,250 269,984 744
000030 20170421 11:15 14,300 100 14,300 14,250 269,240 1,224
000030 20170421 11:14 14,300 100 14,300 14,250 268,016 1,020
000030 20170421 11:13 14,300 100 14,300 14,250 266,996 1,441
000030 20170421 11:12 14,300 100 14,300 14,250 265,555 6,983
000030 20170421 11:11 14,300 100 14,300 14,250 258,572 1,088
000030 20170421 11:10 14,300 100 14,300 14,250 257,484 1,040
000030 20170421 11:09 14,300 100 14,300 14,250 256,444 2,803
000030 20170421 11:08 14,300 100 14,300 14,250 253,641 1,287
000030 20170421 11:07 14,300 100 14,300 14,250 252,354 653
000030 20170421 11:06 14,300 100 14,300 14,250 251,701 1,512
000030 20170421 11:05 14,250 50 14,300 14,250 250,189 662
000030 20170421 11:04 14,300 100 14,300 14,250 249,527 3,068
000030 20170421 11:03 14,300 100 14,300 14,250 246,459 1,007
000030 20170421 11:02 14,250 50 14,300 14,250 245,452 1,274
000030 20170421 11:01 14,300 100 14,300 14,250 244,178 595
000030 20170421 11:00 14,300 100 14,300 14,250 243,583 807
000030 20170421 10:59 14,300 100 14,300 14,250 242,776 926
000030 20170421 10:58 14,300 100 14,300 14,250 241,850 2,211
000030 20170421 10:57 14,300 100 14,300 14,250 239,639 7,357
000030 20170421 10:56 14,300 100 14,300 14,250 232,282 1,329
000030 20170421 10:55 14,300 100 14,300 14,250 230,953 1,189
000030 20170421 10:54 14,300 100 14,300 14,250 229,764 633
000030 20170421 10:53 14,300 100 14,300 14,250 229,131 1,081
000030 20170421 10:52 14,300 100 14,300 14,250 228,050 1,353
000030 20170421 10:51 14,250 50 14,300 14,250 226,697 1,539
000030 20170421 10:50 14,300 100 14,300 14,250 225,158 1,095
000030 20170421 10:49 14,300 100 14,300 14,250 224,063 761
000030 20170421 10:48 14,300 100 14,300 14,250 223,302 2,435
000030 20170421 10:47 14,300 100 14,300 14,250 220,867 452
000030 20170421 10:46 14,250 50 14,300 14,250 220,415 831
